mol_id,smiles,pred_lambda,pred_phi,dist_lambda,score_lambda,score_phi,combined_score
1096,C1=CC(=CC=C1C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=C(C=C7)S(=O)(=O)O)C8=CC=C(C=C8)S(=O)(=O)O)C=C4)C9=CC=C(C=C9)S(=O)(=O)O)N3)S(=O)(=O)O,641.00146,0.6226698,158.99854,0.28251413,0.6226698,0.17591302
1114,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,639.6787,0.6229586,160.32129,0.27661026,0.6229586,0.17231674
304,CCCCN1C2=C(C=CC=C2)OC2=CC(/C=C/C3=C4C(C)=CC(/C=C/C5=CC=CC=C5)=[N+]4[B-](F)(F)N4C(/C=C/C5=CC=CC=C5)=CC(C)=C34)=CC=C21,661.9679,0.44633162,138.0321,0.3857202,0.44633162,0.17215912
305,CCCCN1C2=C(C=CC=C2)OC2=CC(/C=C/C3=C4C(C)=CC(/C=C/C5=CC=CC=C5)=[N+]4[B-](F)(F)N4C(/C=C/C5=CC=CC=C5)=CC(C)=C34)=CC=C21,661.9679,0.44633162,138.0321,0.3857202,0.44633162,0.17215912
823,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],647.0723,0.551845,152.92767,0.3105707,0.551845,0.17138688
963,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],641.4548,0.5953772,158.54523,0.28455478,0.5953772,0.16941743
1066,CCC1=C(CC)C2=NC1=CC3=C(CC)C(CC)=C([NH]3)C=C4C(CC)=C(CC)N4C=C5C(CC)C(CC)C=C2N5,643.1951,0.5682742,156.80487,0.2924714,0.5682742,0.16620396
1030,CCC1=C(CC)C2=NC1=CC3=C(CC)C(CC)=C([NH]3)C=C4C(CC)=C(CC)N4C=C5C(CC)C(CC)C=C2N5,643.1951,0.5682742,156.80487,0.2924714,0.5682742,0.16620396
1113,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,635.50446,0.64153856,164.49554,0.25847945,0.64153856,0.16582453
824,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],650.26184,0.5011191,149.73816,0.325929,0.5011191,0.16332923
827,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],645.20215,0.5406245,154.79785,0.30176136,0.5406245,0.16313958
960,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],640.105,0.5798626,159.89502,0.27850455,0.5798626,0.16149437
825,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],646.1799,0.52239925,153.82013,0.3063486,0.52239925,0.16003628
