mol_id,smiles,pred_lambda,pred_phi,dist_lambda,score_lambda,score_phi,combined_score
1177,CC1=c2cc3c(cc2=[N+]2C1=Cc1c4ccccc4c(C)n1[B-]2(F)F)C1=Cc2c4ccccc4c(C)n2[B-](F)(F)[N+]1=C3C,764.2487,0.66671544,35.75128,0.9380916,0.66671544,0.6254401
4619,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](Cc4ccc(C(=O)O)cc4)c4ccccc4C3(C)C)=C2Cl)N(Cc2ccc(C(=O)O)cc2)c2ccccc21,737.74493,0.7469695,62.255066,0.8238353,0.7469695,0.61537987
6794,COc1ccc(-c2oc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4c(Br)c5oc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3Br)cc1,725.9947,0.78271973,74.00531,0.7604543,0.78271973,0.5952226
1432,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1ccc2c(c1)c1ccccc1n2CC)CCC3,725.60345,0.76742285,74.396545,0.7582499,0.76742285,0.5818983
6370,C1=C2c3cc4ccccc4cc3C3=[N+]2[B-]2(Oc4ccccc43)Oc3ccccc3-c3c4cc5ccccc5cc4c1n32,718.0884,0.8069191,81.91162,0.7149979,0.8069191,0.5769454
1160,CN(C)c1ccc(C2=[N+]3C(=Nc4c5ccccc5c(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)c3ccccc32)cc1,730.67004,0.72857106,69.329956,0.78636664,0.72857106,0.57292396
4623,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](Cc4ccc([N+](=O)[O-])cc4)c4ccccc4C3(C)C)=C2Cl)N(Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,727.4817,0.73193455,72.51831,0.768784,0.73193455,0.56269956
2585,COc1cc2c3c(c4cc(OC)c(OC)c(OC)c4c2c(OC)c1OC)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5cc(OC)c(OC)c(OC)c5c5c(OC)c(OC)c(OC)cc5c4n2[B-]1(F)F)C=3,712.9242,0.8048342,87.075806,0.6844705,0.8048342,0.55088526
4444,Cc1ccc(C2=C3C=CC4=[N+]3[B-](F)(F)n3c2ccc3-c2ccc([nH]2)C(c2ccc(C)cc2)=c2ccc(o2)=C(c2ccc(C)cc2)c2ccc4[nH]2)cc1,715.6075,0.78561425,84.39252,0.70039916,0.78561425,0.55024356
4678,CC[N+]1=C(C=CC=CC=CC=C2N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,725.4202,0.7262837,74.57977,0.7572157,0.7262837,0.5499534
1194,Cc1ccc([N+]2=c3c4n(c5ccccc35)[B-](F)(F)[N+](c3ccc(C)cc3)=c3c=4n(c4ccccc34)[B-]2(F)F)cc1,720.81,0.7514354,79.19,0.73084575,0.7514354,0.54918337
6268,CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,698.7383,0.90344733,101.26172,0.5988783,0.90344733,0.541055
1176,CC1=c2cc3c(C)c4n(c3cc2=[N+]2C1=Cc1c3ccccc3c(C)n1[B-]2(F)F)[B-](F)(F)[N+]1=C(C)c2ccccc2C1=C4,723.13635,0.7241655,76.86365,0.7442331,0.7241655,0.53894794
4622,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](Cc4ccc(F)cc4)c4ccccc4C3(C)C)=C2Cl)N(Cc2ccc(F)cc2)c2ccccc21,718.5251,0.7508388,81.474915,0.71755326,0.7508388,0.53876686
3936,COc1ccc2cc(C3=[N+]4C(=Nc5c(-c6ccccc6)cc(-c6ccc7cc(OC)ccc7c6)n5[B-]4(F)F)C(c4ccccc4)=C3)ccc2c1,705.38544,0.8402431,94.61456,0.63916296,0.8402431,0.5370523
1878,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OCc3ccc(C(=O)O)cc3)cc3[nH]c2cc3CCC)C(CCC)=C1,704.68243,0.8329704,95.317566,0.63491005,0.8329704,0.5288613
1047,CC1=CC(C=Cc2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C=Cc3ccc(N(C)C)cc3)n1[B-]2(F)F,696.7481,0.88700277,103.25189,0.5868138,0.88700277,0.5205055
6167,COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2)cc1,701.27563,0.8452417,98.724365,0.61426735,0.8452417,0.5192044
617,CS1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)[O-])c4ccccc4S3(C)C)=C2c2ccc(C(=O)O)cc2)N(CCCCS(=O)(=O)[O-])c2ccccc21,727.63293,0.6714754,72.367065,0.76962674,0.6714754,0.51678544
3935,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)c(Br)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2Br)cc1,698.6978,0.8490595,101.302185,0.59863293,0.8490595,0.508275
1153,COc1ccc2c(c1)CCc1c(-c3ccccc3)c3n(c1-2)[B-](F)(F)[N+]1=C2C(=C(c4ccccc4)C1=N3)CCc1ccccc12,702.7992,0.79814553,97.200806,0.62350416,0.79814553,0.49764705
3250,CCCN1C(=CC=C(C=Cc2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,695.42596,0.858746,104.574036,0.5788069,0.858746,0.49704808
3925,CC1=CC(C=Cc2ccc(OCCN3CCCCC3)cc2)=[N+]2C1=C(c1ccc(OCCN3CCCCC3)cc1)c1c(C)cc(C=Cc3ccc(OCCN4CCCCC4)cc3)n1[B-]2(F)F,689.40533,0.91105586,110.594666,0.54250443,0.91105586,0.49425185
3937,COc1ccc2cc(C3=[N+]4C(=Nc5c(-c6ccccc6)cc(-c6ccc7cc(OC)ccc7c6)n5[B-]4(F)F)C(c4ccccc4)=C3Br)ccc2c1,698.30035,0.82234,101.699646,0.59622276,0.82234,0.49029782
6792,COc1ccc(-c2oc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,707.6799,0.7481322,92.32013,0.6530182,0.7481322,0.48854396
6368,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,710.4324,0.7289664,89.56763,0.66957104,0.7289664,0.4880948
1103,COc1ccc(-c2cc3c(s2)=CC2=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,697.3166,0.8262151,102.68341,0.59025884,0.8262151,0.48768076
6168,COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(Br)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2Br)cc1,699.139,0.8015706,100.86102,0.6013084,0.8015706,0.48199114
1892,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(OC(C)=O)cc3[nH]c2cc3CCOC)C(CCOC)=C1,687.7998,0.8998339,112.200195,0.53288794,0.8998339,0.47951064
1157,COc1ccc2c(c1)O[B-]13Oc4cc(OC)ccc4-c4cc(-c5ccccc5)c(n41)N=C1C(c4ccccc4)=CC2=[N+]13,701.0875,0.7797894,98.912476,0.6131266,0.7797894,0.4781096
1430,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1nc(C)n2ccccc12)CCC3,692.95874,0.8477636,107.04126,0.56389254,0.8477636,0.47804758
6271,CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1cccs1,699.9528,0.7822253,100.04718,0.6062445,0.7822253,0.4742198
5566,CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,699.9008,0.7814344,100.09918,0.6059291,0.7814344,0.47349384
1140,F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,695.0334,0.81168306,104.96661,0.5764311,0.81168306,0.46787935
1831,CCC1=C(C)c2cc3[nH]c(cc4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)C(CCC(=O)OC)C4C)c(C)c3C=C[N+](=O)[O-],696.15424,0.7992285,103.845764,0.5832163,0.7992285,0.4661231
4527,CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccc(O)cc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccc(O)cc3)=C2)cc1,717.11835,0.6539116,82.88165,0.7093059,0.6539116,0.46382335
1077,CCC1=C(C)C2=C(C=Cc3ccc([N+](=O)[O-])cc3)c3c(C)c(CC)c(C=Cc4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1C=Cc1ccc(OC)cc1,695.0023,0.8025661,104.99768,0.5762431,0.8025661,0.46247318
1156,C1=C(c2ccccc2)C2=Nc3c(-c4ccccc4)cc4n3[B-]3(Oc5ccccc5C1=[N+]23)Oc1ccccc1-4,701.14667,0.7522504,98.85333,0.6134852,0.7522504,0.46149448
1099,COc1ccc(-c2cc3c(o2)=CC2=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,708.3978,0.6975083,91.60217,0.6573439,0.6975083,0.45850283
2895,CCN1C(=CC2=C([O-])C(=CC3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,693.0323,0.8110694,106.96771,0.5643365,0.8110694,0.45771608
613,CC1(C)C(=CC=CC=CC=CC2=[N+](CCC(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCC(=O)O)c2ccc3ccccc3c21,703.9363,0.7245329,96.06372,0.63039297,0.7245329,0.45674044
4677,CC1(C)C(=CC=CC=CC=CC2=[N+](c3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)N(c2ccc(S(=O)(=O)[O-])cc2)c2ccc(S(=O)(=O)[O-])cc21,691.7593,0.81007934,108.24072,0.55665886,0.81007934,0.45093784
1149,F[B-]1(F)n2c(c(-c3ccccc3)c(-c3cccs3)c2-c2ccccc2)N=C2C(c3ccccc3)=C(c3cccs3)C(c3ccccc3)=[N+]21,689.7759,0.8260035,110.22412,0.54472846,0.8260035,0.4499476
1142,CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,702.41736,0.72336954,97.58264,0.62118983,0.72336954,0.4493498
1066,CCCCOc1ccc(C=CC2=[N+]3C(=C(c4ccc(I)cc4)c4c(C=Cc5ccc(N(C)C)cc5)cc(C=Cc5ccc(OC)cc5)n4[B-]3(F)F)C(C=Cc3ccc(OCCOCCOC)cc3)=C2)cc1,684.8289,0.8701554,115.17108,0.5151903,0.8701554,0.44829562
6758,COc1cc2c3c4c(c5ccc(C(C)(C)C)cc5c5c(OC)c(OC)c(OC)c(c2c(OC)c1OC)c45)=[N+]1C3=Nc2c3c4cc(OC)c(OC)c(OC)c4c4c(OC)c(OC)c(OC)c5c6cc(C(C)(C)C)ccc6c(c3c54)n2[B-]1(F)F,702.738,0.71906775,97.262024,0.6231331,0.71906775,0.44807494
1148,F[B-]1(F)n2c(-c3cccs3)cc(-c3cccs3)c2N=C2C(c3cccs3)=CC(c3cccs3)=[N+]21,687.9437,0.839471,112.056274,0.53374857,0.839471,0.44806644
1169,CCCCCCCCOc1ccc(-c2c3c4n(c(-c5ccc(OCCCCCCCC)cc5)c3c3n2[B-](F)(F)[n+]2c(ccc5cc(C(C)(C)C)ccc52)C=3C#N)[B-](F)(F)[n+]2c(ccc3cc(C(C)(C)C)ccc32)C=4C#N)cc1,698.35486,0.7486538,101.64514,0.59655327,0.7486538,0.44661188
6795,COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4c(Br)c5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3Br)cc1,706.71173,0.6895711,93.28827,0.6471772,0.6895711,0.4462747
5565,CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(C=CC3=[N+](C)c4ccccc4C3(C)C)=C1O2,692.64276,0.791915,107.35724,0.56198573,0.791915,0.44504493
1152,COc1ccc2c(c1)SCC1=C(c3ccccc3)C3=Nc4c(-c5ccccc5)c5c(n4[B-](F)(F)[N+]3=C12)-c1ccc(OC)cc1SC5,690.7021,0.8052365,109.29791,0.55029446,0.8052365,0.4431172
5569,CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccc5ccccc5c4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,716.02423,0.6290787,83.97577,0.7028608,0.6290787,0.44215474
6757,COc1cc2c3c4c(c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(c2c(OC)c1OC)c45)=[N+]1C3=Nc2c3c4cc(OC)c(OC)c(OC)c4c4cc(C(C)(C)C)cc5c6cc(C(C)(C)C)ccc6c(c3c54)n2[B-]1(F)F,690.85077,0.80070627,109.14923,0.5511889,0.80070627,0.4413404
6673,COc1ccc(C2=c3sc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4sc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)c4n2[B-]3(F)F)cc1,703.3987,0.70120573,96.60132,0.6271367,0.70120573,0.43975186
1144,CN(C)c1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(N(C)C)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,694.25037,0.76768154,105.74963,0.5716952,0.76768154,0.43887985
1163,CCc1nc2c(nc1CC)C(c1ccccc1)=[N+]1C2=Nc2c3nc(CC)c(CC)nc3c(-c3ccccc3)n2[B-]1(F)F,691.0916,0.7934822,108.90839,0.5526382,0.7934822,0.43850854
1154,COc1ccc2c(c1)CCc1c(-c3ccccc3)c3n(c1-2)[B-](F)(F)[N+]1=c2ccc4ccccc4c2=C(c2ccccc2)C1=N3,688.61566,0.8153376,111.38434,0.5377704,0.8153376,0.43846443
4462,Cc1ccc(C2=C(C=CC(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)C(c3ccc(C)cc3)=[N+]3C2=Nc2c(-c4ccc(C)cc4)c(Br)c(-c4ccc(C)cc4)n2[B-]3(F)F)cc1,681.2131,0.8860121,118.78693,0.49385333,0.8860121,0.43756002
3252,CCCN1C(=CC=C(C=CC2=[N+](CCC)c3ccccc3C2(C)C)c2cc[n+](C)cc2)C(C)(C)c2ccccc21,684.4898,0.8518315,115.51019,0.5131792,0.8518315,0.4371422
4116,C#CCOc1ccc(-c2cc(-c3ccccc3)c3n2[B-](F)(F)[N+]2=C(c4ccc(OCCCS(=O)(=O)[O-])cc4)C=C(c4ccccc4)C2=N3)cc1,689.9019,0.7971098,110.09808,0.5454853,0.7971098,0.43481168
5570,C[N+]1=C(C=CC2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,698.76166,0.7240677,101.23834,0.5990201,0.7240677,0.4337311
834,Cc1ccc(N(C)C)cc1C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,682.9168,0.85844624,117.08319,0.5038767,0.85844624,0.43255106
4682,CC1(C)C2=CC=CC=CC=CC3=[N+](CCCCCC(=O)NCCNC(=O)CCCCCN2c2ccc(S(=O)(=O)[O-])cc21)c1ccc(S(=O)(=O)[O-])cc1C3(C)C,691.95734,0.77373236,108.04266,0.5578524,0.77373236,0.43162844
3248,CCCN1C(=CC=C(C=CC2=[N+](CCC)c3ccccc3C2(C)C)c2ccncc2)C(C)(C)c2ccccc21,681.2458,0.8706292,118.75421,0.49404526,0.8706292,0.4301302
4446,Cc1ccc(C2=c3ccc(o3)=C(c3ccc(C)cc3)c3ccc([nH]3)-c3ccc4n3[B-](F)(F)[N+]3=C(C=CC3=C4c3cccs3)c3ccc2[nH]3)cc1,687.5517,0.8075097,112.4483,0.5314049,0.8075097,0.42911464
1919,COc1cc(OC)cc(C2=C3C(C)=C(I)C(C=Cc4ccsc4)=[N+]3[B-](F)(F)n3c(C=Cc4ccsc4)c(I)c(C)c32)c1,676.9892,0.91294265,123.0108,0.46926725,0.91294265,0.42841408
4528,CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccc(OCCCCS(=O)(=O)[O-])cc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccc(OCCCCS(=O)(=O)[O-])cc3)=C2)cc1,701.62897,0.6926428,98.37103,0.61640996,0.6926428,0.42695192
6756,COc1cc(OC)c2c(c1)c1c(c3ccc(C(C)(C)C)cc32)=[N+]2C(=Nc3c(-c4cc(OC)c(OC)c(OC)c4)c4c5cc(OC)cc(OC)c5c5cc(C(C)(C)C)ccc5c4n3[B-]2(F)F)C=1c1cc(OC)c(OC)c(OC)c1,698.3336,0.7152778,101.66638,0.5964245,0.7152778,0.42660922
4621,Cc1ccc(CN2C(=CC=C3CCCC(C=CC4=[N+](Cc5ccc(C)cc5)c5ccccc5C4(C)C)=C3Cl)C(C)(C)c3ccccc32)cc1,683.97864,0.8200423,116.02136,0.5101514,0.8200423,0.41834572
1121,CCC1=[N+]2c3c(c4ccc(Oc5c(C)cc(C)cc5C)c5cc6c(Oc7c(C)cc(C)cc7C)ccc7c8cc(CC)n(c8c3c(c54)c67)[B-]2(F)F)=C1,707.12946,0.6422955,92.870544,0.64969844,0.6422955,0.41729838
616,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)[O-])c4ccccc4C3(C)C)=C2c2ccc(C(=O)O)cc2)N(CCCCS(=O)(=O)[O-])c2ccccc21,707.59766,0.63806564,92.40234,0.6525225,0.63806564,0.41635218
6270,CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1cccs1,686.4062,0.78928524,113.59381,0.52456933,0.78928524,0.41403484
6793,COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,693.0026,0.7318248,106.997375,0.5641574,0.7318248,0.41286442
6171,COc1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=C(c1cc(OC)c(OC)c(OC)c1)C1=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(OC)ccc5c4n2[B-](F)(F)[N+]=31,689.8861,0.75696635,110.11389,0.54539037,0.75696635,0.41284215
1425,CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,679.63983,0.85028905,120.36017,0.4846499,0.85028905,0.4120925
1903,CCCC1=Cc2nc1ccc1[nH]c(cc1CCO)c1nc(ccc3[nH]c2cc3CCC)C(CCC)=C1,679.5082,0.8514491,120.49182,0.48388213,0.8514491,0.41200098
1435,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1nc(-c2ccccc2)c2ccccn12)CCC3,688.1619,0.7690832,111.83807,0.5350539,0.7690832,0.41150096
1578,COc1ccc(C2=C(c3ccc(F)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(F)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,678.81805,0.85633063,121.181946,0.47986367,0.85633063,0.41092196
1162,F[B-]1(F)n2c(-c3ccccc3)c3ccc4ccccc4c3c2N=C2c3c(ccc4ccccc34)C(c3ccccc3)=[N+]21,689.7005,0.7549631,110.2995,0.54427594,0.7549631,0.41090825
5571,CCN(C(C)=O)c1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(C=CC3=[N+](C)c4ccccc4C3(C)C)=C1O2,697.48004,0.69483185,102.51996,0.5912495,0.69483185,0.410819
1891,CCCCCCOc1cc2[nH]c(cc2CCOC)c2nc(ccc3[nH]c(cc3CCOC)c3nc1C(CCOC)=C3)C(CCOC)=C2,685.34076,0.79238474,114.65924,0.5182295,0.79238474,0.41063714
4459,CCOC(=O)C=CC1=C(c2ccc(C)cc2)C2=Nc3c(-c4ccc(C)cc4)c(Br)c(-c4ccc(C)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,684.3997,0.8007084,115.60028,0.51264524,0.8007084,0.41047937
6273,CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,709.2777,0.6189281,90.72229,0.6626378,0.6189281,0.41012517
2590,CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2cc4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3,680.4835,0.83619565,119.51648,0.489579,0.83619565,0.40938383
1067,CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(C2=C3C(C=Cc4ccc(OC)cc4)=C(C#Cc4ccc(C(C)(C)C)cc4)C(C=Cc4ccc(OC)cc4)=[N+]3[B-](F)(F)n3c(C=Cc4ccc(OC)cc4)c(C#Cc4ccc(C(C)(C)C)cc4)c(C=Cc4ccc(OC)cc4)c32)c1,691.12476,0.7401385,108.875244,0.5528376,0.7401385,0.40917638
1126,CC1=[N+]2C(=C(C3=CC4OCCOCCOCCOCCOC4C=C3)c3c4ccccc4c(C=Cc4ccc(N(C)C)cc4)n3[B-]2(F)F)c2ccccc21,672.887,0.91309506,127.112976,0.44579974,0.91309506,0.40705752
1880,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OC(=O)CCCC(=O)OC(C)(C)C)cc3[nH]c2cc3CCC)C(CCC)=C1,675.17444,0.8870871,124.82556,0.45883206,0.8870871,0.407024
1014,Cc1cc(C)c(C2=C3C=CC(c4csc5ccccc45)=[N+]3[B-](F)(F)n3c2ccc3-c2csc3ccccc23)c(C)c1,677.4129,0.86043525,122.5871,0.4717152,0.86043525,0.4058804
6671,COc1ccc(C2=c3sc(-c4ccc(OC)cc4)cc3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4sc(-c5ccc(OC)cc5)cc4n2[B-]3(F)F)cc1,684.57104,0.78935826,115.428955,0.5136608,0.78935826,0.40546238
5620,C#CCOc1ccc(C=CC2=[N+]3C(=C(c4ccc(N(CC)CC)cc4)c4c(C)cc(C=Cc5ccc(OCC(=O)OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,676.2985,0.86985964,123.70148,0.4652861,0.86985964,0.4047336
5572,CCN(C(C)=O)c1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(C=CC3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C1O2,700.67334,0.66253716,99.32666,0.6106146,0.66253716,0.40455487
1117,CC(C)C1=c2c(c3[nH]cc(C(C)C)c3c3ccccc23)=[N+]2C1=Cc1c(C(C)C)c3c4ccccc4c4c(C(C)C)c[nH]c4c3n1[B-]2(F)F,685.67865,0.7775501,114.32135,0.52023816,0.7775501,0.40451124
3938,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccc6ccccc6c5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3ccc4ccccc4c3)=C2)cc1,686.2149,0.77247775,113.785095,0.52342975,0.77247775,0.40433782
5568,CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(C=CC3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C1O2,687.361,0.76188034,112.63898,0.53026575,0.76188034,0.40399906
620,CC1(C)C(=CC=C2CCC(C=CC3=[N+](CCCCS(=O)(=O)[O-])c4ccccc4C3(C)C)=C2c2ccc(C(=O)O)cc2)N(CCCCS(=O)(=O)[O-])c2ccccc21,692.5214,0.71871406,107.47858,0.5612537,0.71871406,0.40338093
6755,COc1cc(C2=c3c(c4ccc(C(C)(C)C)cc4c4c(OC)c(OC)c(OC)cc34)=[N+]3C2=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c4c5cc(OC)c(OC)c(OC)c5c5cc(C(C)(C)C)ccc5c4n2[B-]3(F)F)cc(OC)c1OC,695.0755,0.6992199,104.9245,0.5766859,0.6992199,0.40323025
4833,CN1C(=CC2=C([O-])C(=Cc3sc4ccccc4[n+]3C)C2=C(C#N)C#N)Sc2ccccc21,676.5783,0.86306024,123.42169,0.46689743,0.86306024,0.4029606
2020,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)=C2Oc2ccc(CCN=C=S)cc2)N(CCCS(=O)(=O)[O-])c2ccccc21,693.2934,0.71024966,106.706604,0.56591296,0.71024966,0.40193948
1863,CC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2[O-])sc2ccccc21,684.20026,0.7809344,115.79974,0.5114635,0.7809344,0.39941946
1894,CCCCCCCCC(=O)Oc1cc2[nH]c(cc2CCOC)c2nc(ccc3[nH]c(cc3CCOC)c3nc1C(CCOC)=C3)C(CCOC)=C2,674.7671,0.8737498,125.23291,0.45650113,0.8737498,0.39886776
4276,COc1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4N2CCOCC2)C=C3)cc1,680.4056,0.81421983,119.59442,0.48912302,0.81421983,0.39825365
1175,CCc1c(CC)c2n(c1C)[B-](F)(F)[N+]1=C(C)c3cc4c(cc3C1=C2)=[N+]1C(=Cc2c(CC)c(CC)c(C)n2[B-]1(F)F)C=4C,700.1851,0.652309,99.81488,0.60765344,0.652309,0.3963778
1893,CCCCCC(=O)Oc1cc2[nH]c(cc2CCOC)c2nc(ccc3[nH]c(cc3CCOC)c3nc1C(CCOC)=C3)C(CCOC)=C2,681.52985,0.7993587,118.47015,0.49571264,0.7993587,0.39625221
5567,C[N+]1=C(C=CC2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,685.1956,0.76542515,114.80438,0.51736724,0.76542515,0.3960059
6172,COc1ccc(C2=[N+]3C(=Nc4c5c6cc(OC)c(OC)c(OC)c6c6cc(C(C)(C)C)ccc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2ccc(C(C)(C)C)cc2c2c(OC)c(OC)c(OC)cc32)cc1,691.25604,0.7125465,108.74396,0.55362797,0.7125465,0.39448568
1133,CCCCCCOc1ccc2c(c1)C1=[N+]3C2=Cc2c4ccc(OCCCCCC)cc4c4n2[B-]3(Oc2ccccc21)Oc1ccccc1-4,685.79913,0.75503564,114.20087,0.52095485,0.75503564,0.39333948
