t1,t2,n,accuracy,balanced_accuracy,f1_macro,kappa
0.66,0.78,129,0.7984496124031008,0.541170634920635,0.5697833821403615,0.396328293736501
0.66,0.8,129,0.7751937984496124,0.4844551282051282,0.48071356843286667,0.3284868066774367
0.66,0.8200000000000001,129,0.7674418604651163,0.45625,0.42568297576786546,0.30307941653160453
0.66,0.84,129,0.7674418604651163,0.4479166666666667,0.4216507177033493,0.30106555896694964
0.66,0.86,129,0.7751937984496124,0.4395833333333334,0.42628034733297887,0.316462634752421
0.66,0.88,129,0.7751937984496124,0.43402777777777773,0.42277684382947545,0.31445849367784495
0.66,0.9,129,0.7829457364341085,0.4441287878787879,0.4370015948963317,0.3361514427494946
0.66,0.92,129,0.7906976744186046,0.4479166666666667,0.44665071770334924,0.3560732113144759
0.66,0.9400000000000001,129,0.7906976744186046,0.4479166666666667,0.44665071770334924,0.3560732113144759
0.66,0.96,129,0.8062015503875969,0.45871913580246915,0.46719335336226403,0.3984331281477337
0.66,0.98,129,0.813953488372093,0.46084770114942525,0.47442849548112703,0.41902796021767685
0.66,1.0,129,0.813953488372093,0.45625,0.4705637611816102,0.4172783738001129
0.68,0.7000000000000001,129,0.8294573643410853,0.6558956916099773,0.6488404108863708,0.4412285883047844
0.68,0.72,129,0.813953488372093,0.5731972789115646,0.5883482714468631,0.3970788704965921
0.68,0.74,129,0.8062015503875969,0.5388321995464852,0.5449139280125196,0.3763295300715529
0.68,0.76,129,0.813953488372093,0.5656610470275066,0.5763798477137334,0.4027777777777778
0.68,0.78,129,0.8217054263565892,0.572562358276644,0.6041132082644314,0.42677743431221016
0.68,0.8,129,0.7984496124031008,0.5113790970933828,0.5060030804060198,0.3548759376803232
0.68,0.8200000000000001,129,0.7906976744186046,0.4803767660910518,0.4486176317162232,0.328772403160532
0.68,0.84,129,0.7906976744186046,0.46938775510204084,0.443326626425218,0.32695652173913037
0.68,0.86,129,0.7984496124031008,0.4561602418745276,0.4463028169014085,0.34479390505958185
0.68,0.88,129,0.7984496124031008,0.44933762978875763,0.4418836249822165,0.3429970617042115
0.68,0.9,129,0.8062015503875969,0.45986394557823135,0.45733222866611434,0.36652916912197986
0.68,0.92,129,0.813953488372093,0.46289424860853434,0.4671361502347418,0.38850483902824406
0.68,0.9400000000000001,129,0.813953488372093,0.46289424860853434,0.4671361502347418,0.38850483902824406
0.68,0.96,129,0.8294573643410853,0.4731972789115646,0.4885036716022631,0.4347739494124676
0.68,0.98,129,0.8372093023255814,0.4746787603930461,0.4955914347875873,0.45744041658321644
0.68,1.0,129,0.8372093023255814,0.46938775510204084,0.49094567404426553,0.45591484233781887
0.7000000000000001,0.72,129,0.8294573643410853,0.5211441144114412,0.5575757575757576,0.357336956521739
0.7000000000000001,0.74,129,0.8217054263565892,0.48281078107810776,0.49747474747474746,0.3350515463917526
0.7000000000000001,0.76,129,0.8294573643410853,0.5358301047496054,0.5554112554112555,0.3668005354752343
0.7000000000000001,0.78,129,0.8294573643410853,0.5046361779035046,0.5423465423465423,0.36680053547523417
0.7000000000000001,0.8,129,0.8062015503875969,0.4466996699669967,0.446969696969697,0.28618857901726436
0.7000000000000001,0.8200000000000001,129,0.7984496124031008,0.43003300330033006,0.403030303030303,0.2582927908005308
0.7000000000000001,0.84,129,0.7984496124031008,0.4209420942094209,0.39826839826839827,0.2566489361702128
0.7000000000000001,0.86,129,0.8062015503875969,0.4189218921892189,0.40969696969696967,0.27884615384615374
0.7000000000000001,0.88,129,0.8062015503875969,0.41336633663366334,0.40559440559440557,0.2772299417301659
0.7000000000000001,0.9,129,0.813953488372093,0.4280722189866046,0.4264870931537598,0.3045822102425876
0.7000000000000001,0.92,129,0.8217054263565892,0.4352961611950669,0.44096133751306166,0.3305505415162454
0.7000000000000001,0.9400000000000001,129,0.8217054263565892,0.4352961611950669,0.44096133751306166,0.3305505415162454
0.7000000000000001,0.96,129,0.8372093023255814,0.4512451245124513,0.4696969696969697,0.3845979100408905
0.7000000000000001,0.98,129,0.8449612403100775,0.45503300330033003,0.47950089126559714,0.41122774988589683
0.7000000000000001,1.0,129,0.8449612403100775,0.45003300330032997,0.47445887445887447,0.40988106129917656
0.72,0.74,129,0.8294573643410853,0.39636752136752135,0.41333333333333333,0.27435438506775756
0.72,0.76,129,0.8294573643410853,0.39938684503901895,0.42126984126984124,0.2789634146341463
0.72,0.78,129,0.8294573643410853,0.40628815628815623,0.4304273504273504,0.2796954314720812
0.72,0.8,129,0.8062015503875969,0.36025641025641025,0.3628282828282828,0.19112114371708055
0.72,0.8200000000000001,129,0.7906976744186046,0.3269230769230769,0.3022222222222222,0.12946763309172704
0.72,0.84,129,0.7906976744186046,0.3269230769230769,0.3022222222222222,0.12772351615326816
0.72,0.86,129,0.7984496124031008,0.3547008547008547,0.33555555555555555,0.15324413027013384
0.72,0.88,129,0.7984496124031008,0.3525641025641026,0.33396825396825397,0.15153048317733375
0.72,0.9,129,0.8062015503875969,0.37454212454212454,0.3628282828282828,0.18250950570342217
0.72,0.92,129,0.813953488372093,0.3894230769230769,0.3855555555555556,0.21201323491982704
0.72,0.9400000000000001,129,0.813953488372093,0.3894230769230769,0.3855555555555556,0.21201323491982704
0.72,0.96,129,0.8294573643410853,0.41464237516869096,0.425679012345679,0.2732394366197184
0.72,0.98,129,0.8372093023255814,0.42216117216117216,0.44015325670498084,0.3034199022885061
0.72,1.0,129,0.8372093023255814,0.41783216783216776,0.43555555555555553,0.3019840247358928
0.74,0.76,129,0.8449612403100775,0.4026224982746722,0.42314118629908104,0.28531855955678675
0.74,0.78,129,0.8449612403100775,0.40952380952380957,0.43229869545659017,0.286898839137645
0.74,0.8,129,0.8217054263565892,0.36349206349206353,0.3646996278575226,0.19155313351498626
0.74,0.8200000000000001,129,0.8062015503875969,0.33015873015873015,0.30409356725146197,0.1260162601626016
0.74,0.84,129,0.8062015503875969,0.33015873015873015,0.30409356725146197,0.12459283387622155
0.74,0.86,129,0.8062015503875969,0.33015873015873015,0.30409356725146197,0.11885245901639352
0.74,0.88,129,0.8062015503875969,0.33015873015873015,0.30409356725146197,0.11740558292282444
0.74,0.9,129,0.813953488372093,0.3557997557997558,0.33918128654970764,0.1513157894736843
0.74,0.92,129,0.8217054263565892,0.3746031746031746,0.36758563074352546,0.18399339933993397
0.74,0.9400000000000001,129,0.8217054263565892,0.3746031746031746,0.36758563074352546,0.18399339933993397
0.74,0.96,129,0.8372093023255814,0.4042328042328043,0.4152046783625731,0.2512437810945274
0.74,0.98,129,0.8449612403100775,0.4134920634920635,0.43229869545659017,0.2845257903494175
0.74,1.0,129,0.8449612403100775,0.40952380952380957,0.4275503573749188,0.2833333333333332
0.76,0.78,129,0.8604651162790697,0.41269841269841273,0.4354515050167224,0.3154481132075472
0.76,0.8,129,0.8372093023255814,0.3666666666666667,0.36785243741765483,0.21432714617169368
0.76,0.8200000000000001,129,0.8217054263565892,0.3333333333333333,0.3072463768115942,0.14544930875576045
0.76,0.84,129,0.8217054263565892,0.3333333333333333,0.3072463768115942,0.1442169022209403
0.76,0.86,129,0.8217054263565892,0.3333333333333333,0.3072463768115942,0.1392515230635335
0.76,0.88,129,0.8217054263565892,0.3333333333333333,0.3072463768115942,0.13800116211504942
0.76,0.9,129,0.8294573643410853,0.3611111111111111,0.346462063086104,0.174279895257492
0.76,0.92,129,0.8372093023255814,0.38095238095238093,0.37742181540808545,0.20951269331777067
0.76,0.9400000000000001,129,0.8372093023255814,0.38095238095238093,0.37742181540808545,0.20951269331777067
0.76,0.96,129,0.8527131782945736,0.411764705882353,0.42845849802371544,0.2816529894490035
0.76,0.98,129,0.8604651162790697,0.42105263157894735,0.4461352657004831,0.31746031746031744
0.76,1.0,129,0.8604651162790697,0.4166666666666667,0.4405797101449275,0.31645569620253167
0.78,0.8,129,0.8527131782945736,0.3666666666666667,0.37095088819226746,0.23549594510293204
0.78,0.8200000000000001,129,0.8372093023255814,0.3333333333333333,0.3103448275862069,0.16233766233766245
0.78,0.84,129,0.8372093023255814,0.3333333333333333,0.3103448275862069,0.16104056983586246
0.78,0.86,129,0.8372093023255814,0.3333333333333333,0.3103448275862069,0.15581177937052038
0.78,0.88,129,0.8372093023255814,0.3333333333333333,0.3103448275862069,0.154494382022472
0.78,0.9,129,0.8449612403100775,0.3666666666666667,0.35478927203065136,0.19349796811503595
0.78,0.92,129,0.8527131782945736,0.3888888888888889,0.38877620013522646,0.23142050799623703
0.78,0.9400000000000001,129,0.8527131782945736,0.3888888888888889,0.38877620013522646,0.23142050799623703
0.78,0.96,129,0.8682170542635659,0.4222222222222222,0.4436781609195402,0.3090737240075615
0.78,0.98,129,0.875968992248062,0.43137254901960786,0.4618599791013584,0.34766118836915294
0.78,1.0,129,0.875968992248062,0.4259259259259259,0.45527236381809094,0.3466286799620133
0.8,0.8200000000000001,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.07659269863994267
0.8,0.84,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.0759312320916905
0.8,0.86,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.07327586206896552
0.8,0.88,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.07260963335729687
0.8,0.9,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.07194244604316546
0.8,0.92,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.07060518731988474
0.8,0.9400000000000001,129,0.8449612403100775,0.3333333333333333,0.307909604519774,0.07060518731988474
0.8,0.96,129,0.8527131782945736,0.35714285714285715,0.3495762711864407,0.11516245487364618
0.8,0.98,129,0.8604651162790697,0.375,0.381983678593848,0.16052060737527107
0.8,1.0,129,0.8604651162790697,0.37254901960784315,0.37808504311626523,0.15991316931982635
0.8200000000000001,0.84,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.86,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.88,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.9,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.92,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.9400000000000001,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.96,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,0.98,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.8200000000000001,1.0,129,0.8604651162790697,0.3333333333333333,0.30833333333333335,0.0
0.84,0.86,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,0.88,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,0.9,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,0.92,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,0.9400000000000001,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,0.96,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,0.98,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.84,1.0,129,0.8682170542635659,0.3333333333333333,0.30982019363762103,0.0
0.86,0.88,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.86,0.9,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.86,0.92,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.86,0.9400000000000001,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.86,0.96,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.86,0.98,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.86,1.0,129,0.8992248062015504,0.3333333333333333,0.3156462585034014,0.0
0.88,0.9,129,0.9069767441860465,0.3333333333333333,0.3170731707317073,0.0
0.88,0.92,129,0.9069767441860465,0.3333333333333333,0.3170731707317073,0.0
0.88,0.9400000000000001,129,0.9069767441860465,0.3333333333333333,0.3170731707317073,0.0
0.88,0.96,129,0.9069767441860465,0.3333333333333333,0.3170731707317073,0.0
0.88,0.98,129,0.9069767441860465,0.3333333333333333,0.3170731707317073,0.0
0.88,1.0,129,0.9069767441860465,0.3333333333333333,0.3170731707317073,0.0
0.9,0.92,129,0.9147286821705426,0.3333333333333333,0.3184885290148448,0.0
0.9,0.9400000000000001,129,0.9147286821705426,0.3333333333333333,0.3184885290148448,0.0
0.9,0.96,129,0.9147286821705426,0.3333333333333333,0.3184885290148448,0.0
0.9,0.98,129,0.9147286821705426,0.3333333333333333,0.3184885290148448,0.0
0.9,1.0,129,0.9147286821705426,0.3333333333333333,0.3184885290148448,0.0
0.92,0.9400000000000001,129,0.9302325581395349,0.5,0.321285140562249,0.0
0.92,0.96,129,0.9302325581395349,0.3333333333333333,0.321285140562249,0.0
0.92,0.98,129,0.9302325581395349,0.3333333333333333,0.321285140562249,0.0
0.92,1.0,129,0.9302325581395349,0.3333333333333333,0.321285140562249,0.0
0.9400000000000001,0.96,129,0.9302325581395349,0.3333333333333333,0.321285140562249,0.0
0.9400000000000001,0.98,129,0.9302325581395349,0.3333333333333333,0.321285140562249,0.0
0.9400000000000001,1.0,129,0.9302325581395349,0.3333333333333333,0.321285140562249,0.0
0.96,0.98,129,0.9534883720930233,0.3333333333333333,0.3253968253968254,0.0
0.96,1.0,129,0.9534883720930233,0.3333333333333333,0.3253968253968254,0.0
0.98,1.0,129,0.9689922480620154,0.3333333333333333,0.32808398950131235,0.0
